3,4,10,220,S,1,0,1,1,1,0
4,4,10,220,S,1,0,1,1,1,0
5,4,10,220,S,1,0,0,1,0,1
6,4,10,220,S,1,0,1,1,1,1
7,4,10,220,S,1,0,0,0,0,1
8,4,10,220,S,1,0,1,1,1,0
9,4,10,220,S,1,0,0,0,1,0
10,4,10,220,S,1,0,0,0,0,1
11,4,10,220,S,1,0,0,0,1,0
12,4,10,220,S,1,0,1,0,0,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 0. Max Unsat Time = 0
Ave Sat Time = 0.0. Ave UnSat Time = 0.0
13,8,16,232,S,1,6493,0,0,1,0,1,1,1,0
14,8,16,232,S,1,0,0,1,0,1,1,1,1,1
15,8,16,232,S,1,0,0,0,0,1,0,0,0,0
16,8,16,232,S,1,0,0,0,0,1,1,0,0,1
17,8,16,232,S,1,0,1,0,0,0,0,0,1,0
18,8,16,232,S,1,0,0,0,0,0,1,0,0,1
19,8,16,232,S,1,0,0,1,0,0,1,1,1,0
20,8,16,232,S,1,0,1,1,1,0,1,1,1,1
21,8,16,232,S,1,0,0,0,0,1,1,0,1,0
22,8,16,232,S,1,1128,1,0,1,0,1,0,0,1
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 6493. Max Unsat Time = 0
Ave Sat Time = 762.1. Ave UnSat Time = 0.0
23,12,24,248,S,1,8378,0,1,1,0,0,0,1,1,1,0,1,0
24,12,24,248,S,1,5614,0,0,0,0,0,0,0,1,1,1,0,0
25,12,24,248,S,1,769,1,0,1,1,1,0,1,1,0,0,0,1
26,12,24,248,S,1,6507,0,0,1,1,0,0,1,1,1,0,1,0
27,12,24,248,S,1,8912,1,0,0,1,1,1,0,1,0,0,1,1
28,12,24,248,S,1,0,1,0,1,0,1,0,0,1,1,1,1,1
29,12,24,248,S,1,7550,0,0,0,0,1,1,0,1,0,0,1,0
30,12,24,248,S,1,8483,0,0,1,0,0,1,0,0,0,0,1,0
31,12,24,248,S,1,8149,1,1,0,1,1,0,0,0,1,1,0,1
32,12,24,248,S,1,6291,1,0,1,0,1,0,1,0,0,0,1,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 8912. Max Unsat Time = 0
Ave Sat Time = 6065.3. Ave UnSat Time = 0.0
33,16,32,264,S,1,59510,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
34,16,32,264,S,1,8847,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
35,16,32,264,S,1,140361,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
36,16,32,264,S,1,25334,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
37,16,32,264,S,1,159543,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
38,16,32,264,S,1,187405,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
39,16,32,264,S,1,48856,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
40,16,32,264,S,1,165386,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41,16,32,264,S,1,182737,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
42,16,32,264,S,1,224412,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 224412. Max Unsat Time = 0
Ave Sat Time = 120239.1. Ave UnSat Time = 0.0
