3,4,10,220,U,1,40
4,4,10,220,S,1,9,1,0,0,0
5,4,10,220,S,1,23,0,0,1,1
6,4,10,220,S,1,27,1,1,0,1
7,4,10,220,S,1,5,0,0,0,0
8,4,10,220,U,1,27
9,4,10,220,U,1,27
10,4,10,220,U,1,26
11,4,10,220,S,1,15,0,0,1,0
12,4,10,220,S,1,9,1,0,0,0
# Satisfied = 6. # Unsatisfied = 4
Max Sat Time = 27. Max Unsat Time = 40
Ave Sat Time = 8.8. Ave UnSat Time = 12.0
13,8,16,232,S,1,167,1,0,0,0,1,0,1,0
14,8,16,232,S,1,449,0,1,0,0,1,1,1,1
15,8,16,232,U,1,585
16,8,16,232,U,1,444
17,8,16,232,S,1,103,1,0,0,0,0,0,1,0
18,8,16,232,U,1,442
19,8,16,232,S,1,182,0,1,0,0,0,1,1,0
20,8,16,232,S,1,403,1,0,1,0,1,1,1,1
21,8,16,232,U,1,468
22,8,16,232,S,1,198,1,1,1,0,1,0,1,0
# Satisfied = 6. # Unsatisfied = 4
Max Sat Time = 449. Max Unsat Time = 585
Ave Sat Time = 150.2. Ave UnSat Time = 193.9
23,12,24,248,U,1,6881
24,12,24,248,U,1,6964
25,12,24,248,S,1,456,1,0,1,1,0,0,1,1,0,0,0,0
26,12,24,248,U,1,7817
27,12,24,248,U,1,6608
28,12,24,248,S,1,7817,1,0,1,0,1,0,0,0,0,1,1,1
29,12,24,248,U,1,8064
30,12,24,248,S,1,4019,0,0,1,1,0,1,1,1,1,1,1,0
31,12,24,248,U,1,7749
32,12,24,248,S,1,2935,1,0,1,0,1,0,1,0,0,0,1,0
# Satisfied = 4. # Unsatisfied = 6
Max Sat Time = 7817. Max Unsat Time = 8064
Ave Sat Time = 1522.7. Ave UnSat Time = 4408.3
33,16,32,264,S,1,126596,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
34,16,32,264,S,1,106175,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
35,16,32,264,U,1,97024
36,16,32,264,S,1,117599,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1
37,16,32,264,U,1,108064
38,16,32,264,U,1,143414
39,16,32,264,S,1,36115,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
40,16,32,264,U,1,127978
41,16,32,264,U,1,151185
42,16,32,264,U,1,151941
# Satisfied = 4. # Unsatisfied = 6
Max Sat Time = 126596. Max Unsat Time = 151941
Ave Sat Time = 38648.5. Ave UnSat Time = 77960.6
43,18,36,272,U,1,471516
44,18,36,272,U,1,437514
45,18,36,272,U,1,441012
46,18,36,272,U,1,480716
47,18,36,272,U,1,467934
48,18,36,272,S,1,51213,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,18,36,272,U,1,460003
50,18,36,272,S,1,2684,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
51,18,36,272,U,1,419853
52,18,36,272,U,1,420517
# Satisfied = 2. # Unsatisfied = 8
Max Sat Time = 51213. Max Unsat Time = 480716
Ave Sat Time = 5389.7. Ave UnSat Time = 359906.5
53,20,40,280,S,1,1299381,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
54,20,40,280,U,1,1962900
