3,4,10,220,S,1,0,1,1,1,0
4,4,10,220,S,1,0,1,1,1,0
5,4,10,220,S,1,0,0,1,0,1
6,4,10,220,S,1,1142,1,1,1,1
7,4,10,220,S,1,0,0,0,0,1
8,4,10,220,S,1,0,1,1,1,0
9,4,10,220,S,1,0,0,0,1,0
10,4,10,220,S,1,0,0,0,0,1
11,4,10,220,S,1,0,0,0,1,0
12,4,10,220,S,1,0,1,0,0,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 1142. Max Unsat Time = 0
Ave Sat Time = 114.2. Ave UnSat Time = 0.0
13,8,16,232,S,1,0,0,0,1,0,1,1,1,0
14,8,16,232,S,1,0,0,1,0,1,1,1,1,1
15,8,16,232,S,1,1356,0,0,0,1,0,0,0,0
16,8,16,232,S,1,0,0,0,0,1,1,0,0,1
17,8,16,232,S,1,1182,1,0,0,0,0,0,1,0
18,8,16,232,S,1,0,0,0,0,0,1,0,0,1
19,8,16,232,S,1,0,0,1,0,0,1,1,1,0
20,8,16,232,S,1,0,1,1,1,0,1,1,1,1
21,8,16,232,S,1,0,0,0,0,1,1,0,1,0
22,8,16,232,S,1,0,1,0,1,0,1,0,0,1
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 1356. Max Unsat Time = 0
Ave Sat Time = 253.8. Ave UnSat Time = 0.0
23,12,24,248,S,1,7059,0,1,1,0,0,0,1,1,1,0,1,0
24,12,24,248,S,1,6782,0,0,0,0,0,0,0,1,1,1,0,0
25,12,24,248,S,1,1401,1,0,1,1,1,0,1,1,0,0,0,1
26,12,24,248,S,1,8049,0,0,1,1,0,0,1,1,1,0,1,0
27,12,24,248,S,1,6184,1,0,0,1,1,1,0,1,0,0,1,1
28,12,24,248,S,1,1135,1,0,1,0,1,0,0,1,1,1,1,1
29,12,24,248,S,1,8063,0,0,0,0,1,1,0,1,0,0,1,0
30,12,24,248,S,1,7011,0,0,1,0,0,1,0,0,0,0,1,0
31,12,24,248,S,1,7079,1,1,0,1,1,0,0,0,1,1,0,1
32,12,24,248,S,1,2997,1,0,1,0,1,0,1,0,0,0,1,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 8063. Max Unsat Time = 0
Ave Sat Time = 5576.0. Ave UnSat Time = 0.0
33,16,32,264,S,1,36620,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
34,16,32,264,S,1,4998,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
35,16,32,264,S,1,71470,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
36,16,32,264,S,1,10041,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
37,16,32,264,S,1,74246,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
38,16,32,264,S,1,89369,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
39,16,32,264,S,1,23029,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
40,16,32,264,S,1,83369,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
41,16,32,264,S,1,91975,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
42,16,32,264,S,1,87510,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 91975. Max Unsat Time = 0
Ave Sat Time = 57262.7. Ave UnSat Time = 0.0
43,18,36,272,S,1,290690,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
44,18,36,272,S,1,382781,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1
45,18,36,272,S,1,368511,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
46,18,36,272,S,1,309015,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1
47,18,36,272,S,1,342691,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
48,18,36,272,S,1,1002,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,18,36,272,S,1,329801,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
50,18,36,272,S,1,18115,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0
51,18,36,272,S,1,280177,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
52,18,36,272,S,1,274978,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 382781. Max Unsat Time = 0
Ave Sat Time = 259776.1. Ave UnSat Time = 0.0
53,20,40,280,S,1,37787,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
54,20,40,280,S,1,1208156,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
55,20,40,280,S,1,1225356,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0
56,20,40,280,S,1,1271584,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
57,20,40,280,S,1,1325111,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1
58,20,40,280,S,1,218027,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0
59,20,40,280,S,1,1197855,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1
60,20,40,280,S,1,3479,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
61,20,40,280,S,1,1320327,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0
62,20,40,280,S,1,56155,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
# Satisfied = 10. # Unsatisfied = 0
Max Sat Time = 1325111. Max Unsat Time = 0
Ave Sat Time = 786383.7. Ave UnSat Time = 0.0
63,22,44,288,S,1,4872224,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0
64,22,44,288,S,1,4473846,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
65,22,44,288,S,1,5034610,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1
66,22,44,288,S,1,4934475,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
67,22,44,288,S,1,5393824,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0
